original_title,popularity,revenue,release_date,runtime,vote_average,vote_count,budget,genres
Gunless,2.726078,0.0,2010.3333333333333,89.0,6.7,27.0,10000000.0,"['Drama', 'Action', 'Comedy']"
Armadillo,2.333307,0.0,2010.4166666666667,105.0,7.0,48.0,1500000.0,"['Documentary', 'War']"
Little Fugitive,1.062743,0.0,1953.8333333333333,80.0,7.3,14.0,30000.0,['Drama']
비열한 거리,5.604096,0.0,2006.5,141.0,6.7,51.0,4700000.0,"['Crime', 'Drama', 'Thriller']"
Halo Legends,1.731527,1000000.0,2010.1666666666667,120.0,6.9,25.0,100000.0,"['Action', 'Animation', 'Science Fiction']"
Blue Valentine,11.107914,16566240.0,2011.0,112.0,6.9,911.0,3500000.0,"['Drama', 'Romance']"
Buried,7.389437,19152480.0,2010.75,94.0,6.6,853.0,1987650.0,"['Drama', 'Thriller', 'Mystery']"
Shake Hands With the Devil,1.334478,0.0,2007.75,112.0,7.0,12.0,11000000.0,"['Drama', 'History']"
Artists and Models,3.2245,0.0,1955.9166666666667,109.0,6.9,19.0,1500000.0,['Comedy']
Peter & the Wolf,1.500002,0.0,2006.75,32.0,6.7,19.0,2300000.0,"['Animation', 'Family', 'Music']"
Baarìa,7.109369,0.0,2009.75,150.0,7.1,124.0,35000000.0,"['Drama', 'Comedy']"
Unthinkable,6.983803,0.0,2010.5,97.0,6.7,430.0,15000000.0,"['Drama', 'Thriller']"
Letters to Juliet,7.282488,0.0,2010.4166666666667,105.0,6.6,823.0,30000000.0,"['Comedy', 'Drama', 'Romance']"
Toy Story 3,16.96647,1066969703.0,2010.5,103.0,7.6,4710.0,200000000.0,"['Animation', 'Family', 'Comedy']"
Winter's Bone,7.27941,13831503.0,2010.5,100.0,6.8,575.0,2000000.0,['Drama']
Täällä Pohjantähden alla,0.320384,0.0,2010.0,193.0,6.8,6.0,6153120.0,"['Drama', 'History']"
A Woman of Affairs,0.227906,0.0,1929.0,91.0,7.0,4.0,383000.0,['Drama']
Enter the Void,8.378149,754249.0,2009.4166666666667,161.0,7.2,397.0,13000000.0,"['Fantasy', 'Drama']"
Despicable Me,22.274502,543513985.0,2010.5833333333333,95.0,7.1,6595.0,69000000.0,"['Animation', 'Family']"
Inception,29.108149,825532764.0,2010.5833333333333,148.0,8.1,14075.0,160000000.0,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']"
Mr. Nobody,11.817059,3547209.0,2009.75,156.0,7.9,1616.0,47000000.0,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']"
葉問2: 宗師傳奇,1.9602,36000000.0,2010.3333333333333,109.0,7.2,684.0,12902809.0,"['Action', 'History', 'Drama']"
Charlie St. Cloud,6.273131,48190704.0,2010.4166666666667,99.0,6.8,589.0,44000000.0,['Drama']
Scott Pilgrim vs. the World,13.793301,47664559.0,2010.5833333333333,112.0,7.2,2185.0,60000000.0,"['Action', 'Adventure', 'Comedy']"
Animal Kingdom,9.649312,1000000.0,2010.5,113.0,6.7,240.0,5000000.0,"['Drama', 'Thriller', 'Crime']"
Step Up 3D,9.111782,159291809.0,2010.6666666666667,107.0,6.6,595.0,30000000.0,"['Drama', 'Romance']"
Offside,1.529879,0.0,2006.4166666666667,93.0,6.7,27.0,2500.0,"['Drama', 'Comedy', 'Foreign']"
Our Relations,1.551992,0.0,1936.8333333333333,73.0,7.2,17.0,400000.0,['Comedy']
The Social Network,16.972995,224920315.0,2010.75,120.0,7.1,3492.0,40000000.0,['Drama']
Superman/Batman: Apocalypse,5.860115,0.0,2010.75,78.0,7.0,171.0,3500000.0,"['Action', 'Adventure', 'Animation']"
Une femme mariée: Suite de fragments d'un film tourné en 1964,0.998151,0.0,1965.0,95.0,7.1,21.0,120000.0,"['Drama', 'Romance']"
The Town,13.081203,154026136.0,2010.75,125.0,7.0,1516.0,37000000.0,"['Crime', 'Drama', 'Thriller']"
Easy A,15.138144,74952305.0,2010.75,92.0,6.7,2282.0,8000000.0,['Comedy']
Howl,5.416588,617000.0,2010.6666666666667,84.0,6.8,68.0,30000.0,['Drama']
Flipped,10.279685,1755212.0,2010.6666666666667,89.0,7.4,426.0,14000000.0,"['Romance', 'Drama']"
It's Kind of a Funny Story,8.172013,6491240.0,2010.5833333333333,101.0,6.9,691.0,8000000.0,"['Comedy', 'Drama']"
Mudhoney,0.666828,0.0,1965.4166666666667,92.0,7.5,9.0,60000.0,['Drama']
Let Me In,11.11946,24145613.0,2010.8333333333333,116.0,6.7,656.0,20000000.0,"['Drama', 'Horror', 'Mystery']"
Sintel,4.874409,0.0,2010.75,14.0,7.4,71.0,550000.0,"['Animation', 'Fantasy']"
Secretariat,7.681383,60251371.0,2010.6666666666667,123.0,6.8,103.0,35000000.0,['Drama']
Life As We Know It,7.824962,105610124.0,2010.8333333333333,114.0,6.6,873.0,38000000.0,"['Comedy', 'Romance', 'Drama']"
Inside Job,10.30535,7871522.0,2010.8333333333333,109.0,7.7,287.0,2000000.0,['Documentary']
Conviction,11.024462,6732980.0,2010.75,107.0,7.0,195.0,12500000.0,['Drama']
Never Let Me Go,8.278794,9455232.0,2010.75,104.0,6.8,755.0,15000000.0,"['Drama', 'Romance', 'Science Fiction']"
L'illusionniste,6.971611,5602431.0,2010.1666666666667,80.0,7.2,177.0,18000000.0,"['Animation', 'Drama']"
IMAX Mummies Secrets Of The Pharohs,1.845584,0.0,2007.4166666666667,40.0,6.9,10.0,4000000.0,"['Drama', 'Documentary']"
Bianca Beauchamp: All Access,0.44374,0.0,2007.5833333333333,85.0,8.0,3.0,7500.0,['Documentary']
PEEPLI [Live],2.927226,6900000.0,2010.6666666666667,104.0,7.7,17.0,2270000.0,"['Drama', 'Comedy']"
RED,12.595165,71664962.0,2010.8333333333333,111.0,6.6,2858.0,58000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Hævnen,7.671851,0.0,2010.6666666666667,119.0,7.3,116.0,15000000.0,['Drama']
Undisputed III : Redemption,16.201377,0.0,2010.4166666666667,96.0,7.3,182.0,3000000.0,"['Action', 'Thriller']"
127 Hours,11.176797,35692920.0,2010.9166666666667,94.0,7.0,2668.0,18000000.0,"['Adventure', 'Drama', 'Thriller']"
Megamind,11.603905,321887208.0,2010.8333333333333,95.0,6.7,1968.0,130000000.0,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']"
Black Swan,12.989056,327803731.0,2011.0,108.0,7.3,4562.0,13000000.0,"['Drama', 'Thriller']"
The Next Three Days,9.591425,51148651.0,2010.9166666666667,133.0,6.9,927.0,30000000.0,"['Romance', 'Drama', 'Thriller', 'Crime']"
Harry Potter and the Deathly Hallows: Part 1,23.300362,954305868.0,2010.8333333333333,146.0,7.5,5708.0,250000000.0,"['Adventure', 'Fantasy', 'Family']"
The King's Speech,11.260387,414211549.0,2010.75,118.0,7.6,2817.0,15000000.0,"['Drama', 'History']"
Tangled,14.684761,591794936.0,2010.9166666666667,100.0,7.4,3419.0,260000000.0,"['Animation', 'Family']"
The Lost Skeleton Returns Again,0.618465,0.0,2010.6666666666667,93.0,7.0,9.0,600.0,"['Comedy', 'Horror']"
The Fighter,14.141837,93617009.0,2011.0,116.0,7.2,1512.0,25000000.0,['Drama']
Sex & Drugs & Rock & Roll,1.017808,0.0,2010.0833333333333,115.0,6.9,16.0,2000000.0,['Drama']
Love & Other Drugs,7.575696,102820008.0,2010.9166666666667,112.0,6.6,1268.0,30000000.0,"['Drama', 'Comedy', 'Romance']"
Cotton Comes to Harlem,2.162236,0.0,1970.4166666666667,97.0,6.7,13.0,1200000.0,"['Action', 'Adventure']"
True Grit,10.730765,252276927.0,2011.0,110.0,7.2,1701.0,38000000.0,"['Drama', 'Adventure']"
Another Year,5.000657,18124262.0,2010.9166666666667,129.0,7.0,97.0,8000000.0,"['Comedy', 'Drama']"
Barney's Version,7.524794,8454301.0,2010.8333333333333,134.0,7.2,131.0,30000000.0,"['Comedy', 'Drama']"
Mother and Child,3.373907,0.0,2009.9166666666667,125.0,6.7,46.0,7000000.0,"['Drama', 'Romance']"
Schwarze Schafe,0.880881,0.0,2006.8333333333333,94.0,6.6,8.0,45000.0,"['Comedy', 'Foreign']"
Rabbit Hole,7.007993,5129058.0,2011.0,91.0,6.8,167.0,5000000.0,['Drama']
Balada triste de trompeta,4.896196,3218666.0,2011.0,101.0,6.6,95.0,7000000.0,"['Action', 'Drama', 'Thriller']"
Mao's Last Dancer,1.862215,20719451.0,2009.8333333333333,117.0,6.8,29.0,25000000.0,"['Drama', 'Romance']"
Burlesque,9.276539,89519773.0,2010.9166666666667,119.0,6.9,581.0,55000000.0,"['Drama', 'Romance']"
借りぐらしのアリエッティ,8.636052,145570827.0,2010.5833333333333,94.0,7.4,701.0,37000000.0,"['Fantasy', 'Animation', 'Family']"
Tucker and Dale vs Evil,6.771868,5476793.0,2010.0833333333333,89.0,7.3,860.0,5000000.0,"['Comedy', 'Horror']"
Made in Dagenham,4.326838,0.0,2010.75,113.0,6.6,94.0,7200000.0,"['Comedy', 'Drama', 'History']"
Waste Land,2.627643,187716.0,2010.0833333333333,90.0,7.6,34.0,1500000.0,['Documentary']
The Way Back,9.402082,20348249.0,2010.75,133.0,6.8,462.0,30000000.0,"['Drama', 'Adventure', 'History']"
Ghajini,4.23908,76000000.0,2009.0,183.0,6.9,84.0,9100000.0,"['Thriller', 'Action', 'Drama', 'Mystery']"
Брестская крепость,4.134328,0.0,2010.9166666666667,138.0,7.4,52.0,8500000.0,"['War', 'Drama', 'History', 'Action']"
Pour elle,4.636083,0.0,2009.0,96.0,6.7,71.0,10000000.0,"['Drama', 'Thriller']"
Limitless,12.114955,161849455.0,2011.25,105.0,7.1,3888.0,27000000.0,"['Thriller', 'Mystery', 'Science Fiction']"
También la lluvia,3.917709,0.0,2010.75,104.0,6.7,72.0,10600000.0,"['Drama', 'History']"
Up in Arms,0.369775,0.0,1944.1666666666667,105.0,8.0,2.0,2000000.0,"['Drama', 'Comedy', 'Music', 'Romance']"
The Lincoln Lawyer,6.807442,85412898.0,2011.25,119.0,7.0,923.0,40000000.0,"['Crime', 'Drama', 'Thriller']"
All Star Superman,7.786765,0.0,2011.1666666666667,76.0,6.8,121.0,3500000.0,"['Animation', 'Action', 'Adventure']"
Hadewijch,0.985596,0.0,2009.9166666666667,120.0,6.8,16.0,4600000.0,['Drama']
The Misadventures of Margaret,0.196886,0.0,1999.0,105.0,10.0,1.0,5.0,"['Romance', 'Comedy']"
L'Armée du crime,10.741315,0.0,2009.4166666666667,139.0,6.7,33.0,10000000.0,"['War', 'Drama', 'History']"
Брат 2,2.131384,0.0,2000.0833333333333,122.0,7.2,39.0,1500000.0,"['Drama', 'Thriller']"
Rango,10.581925,245724603.0,2011.25,107.0,6.6,2094.0,135000000.0,"['Animation', 'Comedy', 'Family', 'Adventure']"
포화 속으로,3.106814,20967660.0,2010.5,120.0,7.0,38.0,10400000.0,['War']
Janky Promoters,1.192891,9069.0,2009.8333333333333,85.0,7.0,5.0,10000000.0,['Comedy']
Medicine for Melancholy,0.464837,0.0,2008.25,88.0,6.9,4.0,13000.0,"['Drama', 'Romance']"
L'ennemi public n°1,8.835512,0.0,2008.9166666666667,133.0,7.3,223.0,80000000.0,"['Action', 'Thriller', 'Crime', 'Drama']"
Super,8.309635,324138.0,2010.75,96.0,6.6,446.0,2500000.0,"['Comedy', 'Action', 'Drama']"
Trolljegeren,6.097684,4159678.0,2010.8333333333333,103.0,6.7,590.0,3500000.0,"['Fantasy', 'Horror']"
Source Code,9.796962,147332697.0,2011.25,93.0,7.1,2752.0,32000000.0,"['Thriller', 'Science Fiction', 'Mystery']"
Pa Negre,3.546146,3770657.0,2010.8333333333333,108.0,6.9,33.0,6000000.0,"['Drama', 'Crime']"
Bo chi tung wah,2.989962,0.0,2008.75,110.0,7.0,20.0,5750000.0,['Thriller']
Beneath Hill 60,5.661077,0.0,2010.3333333333333,122.0,7.2,41.0,7347125.0,"['Drama', 'History', 'War']"
Insidious,17.24814,97009150.0,2010.75,103.0,6.8,1775.0,1500000.0,"['Horror', 'Thriller']"
Win Win,4.480723,10654385.0,2011.25,106.0,6.7,176.0,10831173.0,"['Drama', 'Comedy']"
Boy,3.308503,43.0,2010.1666666666667,87.0,7.5,66.0,3.0,"['Drama', 'Comedy']"
十三人の刺客,9.534232,17555141.0,2010.75,141.0,7.1,362.0,6000000.0,"['Adventure', 'Drama', 'Action']"
Sveti Georgije ubiva aždahu,0.182169,0.0,2009.25,120.0,7.7,5.0,5000000.0,"['Drama', 'Foreign', 'War']"
Into Eternity,1.227597,0.0,2010.9166666666667,75.0,7.4,26.0,900000.0,['Documentary']
Melancholia,8.124767,21817298.0,2011.4166666666667,136.0,7.0,915.0,7400000.0,"['Drama', 'Science Fiction']"
Thor,29.158489,449326618.0,2011.3333333333333,115.0,6.6,6678.0,150000000.0,"['Adventure', 'Fantasy', 'Action']"
Benvenuti al sud,6.700081,65584679.0,2010.8333333333333,102.0,6.6,395.0,4000000.0,['Comedy']
Water for Elephants,7.649466,114156230.0,2011.25,120.0,6.7,879.0,38000000.0,"['Drama', 'Romance']"
Le Nom des gens,4.786783,0.0,2010.9166666666667,100.0,7.3,94.0,4600000.0,"['Drama', 'Comedy', 'Romance']"
Fast Five,1.420361,626137675.0,2011.3333333333333,130.0,7.1,2491.0,125000000.0,"['Action', 'Thriller', 'Crime']"
Der Räuber,1.824255,208475.0,2010.1666666666667,96.0,6.7,31.0,3900000.0,"['Drama', 'Thriller', 'Crime']"
Incendies,8.596012,7103838.0,2010.75,130.0,7.9,496.0,6800000.0,"['Drama', 'War', 'Mystery']"
Soul Surfer,11.009053,47088990.0,2011.3333333333333,106.0,6.9,355.0,18000000.0,"['Family', 'Action', 'Drama']"
Eye of the Dolphin,0.46335,71904.0,2007.6666666666667,100.0,7.1,7.0,2500000.0,['Drama']
L'ennemi Intime,5.526637,0.0,2007.0833333333333,108.0,7.1,14.0,9780000.0,"['Drama', 'War', 'History']"
Midnight in Paris,11.43256,151119219.0,2011.4166666666667,94.0,7.4,2049.0,30000000.0,"['Fantasy', 'Comedy', 'Romance']"
John Rabe,9.154152,0.0,2009.3333333333333,134.0,7.2,30.0,20000000.0,"['Drama', 'History', 'War']"
Pina,12.452985,14624826.0,2011.1666666666667,106.0,7.3,76.0,4317946.0,['Documentary']
O Estranho Caso de Angélica,0.70052,0.0,2011.0,97.0,6.6,16.0,2000000.0,['Drama']
Trust,7.778097,120000.0,2010.75,104.0,6.6,314.0,9500000.0,"['Crime', 'Drama', 'Thriller']"
Kung Fu Panda 2,11.481921,665692281.0,2011.4166666666667,91.0,6.7,1925.0,150000000.0,"['Animation', 'Family']"
X-Men: First Class,0.738633,353624124.0,2011.4166666666667,132.0,7.1,5252.0,160000000.0,"['Action', 'Science Fiction', 'Adventure']"
Beginners,6.72639,5332926.0,2010.75,105.0,6.8,353.0,3200000.0,"['Drama', 'Romance', 'Comedy']"
Super 8,19.529911,260095987.0,2011.5,112.0,6.6,2496.0,50000000.0,"['Thriller', 'Science Fiction', 'Mystery']"
"Have Dreams, Will Travel",7.979102,0.0,2007.4166666666667,86.0,7.8,12.0,5000000.0,"['Drama', 'Romance']"
The Mysterious Lady,0.76593,551.0,1928.6666666666667,89.0,7.5,6.0,337.0,"['Adventure', 'Drama']"
Delhi Belly,1.932489,18035000.0,2011.5833333333333,102.0,7.0,39.0,4090000.0,"['Action', 'Comedy', 'Foreign']"
Harry Potter and the Deathly Hallows: Part 2,24.990737,1342000000.0,2011.5833333333333,130.0,7.9,6141.0,125000000.0,"['Family', 'Fantasy', 'Adventure']"
Drive,15.388875,78054825.0,2011.6666666666667,100.0,7.4,3832.0,15000000.0,"['Drama', 'Action', 'Thriller', 'Crime']"
Captain America: The First Avenger,19.323582,370569774.0,2011.5833333333333,124.0,6.6,7174.0,140000000.0,"['Action', 'Adventure', 'Science Fiction']"
"Crazy, Stupid, Love.",10.246173,142851197.0,2011.5833333333333,118.0,7.0,2522.0,50000000.0,"['Comedy', 'Drama', 'Romance']"
One Day,11.239012,59389433.0,2011.25,107.0,7.0,1006.0,15000000.0,"['Drama', 'Romance']"
The Guard,11.256636,19560274.0,2011.5833333333333,96.0,6.8,378.0,6000000.0,"['Action', 'Comedy', 'Thriller', 'Crime']"
Winnie the Pooh,7.357682,14460000.0,2011.3333333333333,63.0,6.8,263.0,30000000.0,"['Animation', 'Family']"
Última Parada 174,2.813715,0.0,2008.8333333333333,108.0,7.3,38.0,4700000.0,"['Drama', 'Crime']"
Rise of the Planet of the Apes,41.613762,482860185.0,2011.6666666666667,105.0,7.0,4452.0,93000000.0,"['Thriller', 'Action', 'Drama', 'Science Fiction']"
The Help,7.486118,124272124.0,2011.6666666666667,146.0,7.9,1966.0,25000000.0,['Drama']
Glee: The Concert Movie,9.202416,18663238.0,2011.6666666666667,84.0,6.9,81.0,9000000.0,"['Documentary', 'Music', 'Family']"
Mine vaganti,5.633243,8220215.0,2010.1666666666667,110.0,7.1,122.0,7000000.0,"['Comedy', 'Drama', 'Romance']"
Miranda,0.578456,834332.0,1948.3333333333333,80.0,6.8,6.0,784170.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Science Fiction']"
Another Earth,8.957372,1776935.0,2011.5833333333333,92.0,6.8,535.0,100000.0,"['Drama', 'Science Fiction']"
Hesher,5.886972,382946.0,2010.0833333333333,106.0,6.7,218.0,7000000.0,['Drama']
American Boy: A Profile of: Steven Prince,0.211543,0.0,1978.75,55.0,7.0,4.0,155000.0,['Documentary']
Freakonomics,2.444847,103735.0,2010.8333333333333,93.0,6.7,36.0,3000000.0,['Documentary']
La piel que habito,9.782542,5774854.0,2011.6666666666667,117.0,7.4,797.0,13000000.0,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Un cuento chino,3.843784,0.0,2011.25,93.0,7.1,95.0,5000000.0,['Comedy']
A Better Life,3.033797,1759252.0,2011.5,98.0,7.0,54.0,10000000.0,['Drama']
Habemus Papam,7.235656,0.0,2011.3333333333333,102.0,6.7,109.0,11000000.0,"['Drama', 'Comedy']"
Moneyball,15.785663,110206216.0,2011.75,133.0,7.0,1409.0,50000000.0,['Drama']
Le Havre,11.395112,0.0,2011.4166666666667,93.0,6.8,98.0,3850000.0,"['Drama', 'Comedy']"
The Avengers,89.887648,1519557910.0,2012.3333333333333,143.0,7.4,12000.0,220000000.0,"['Science Fiction', 'Action', 'Adventure']"
Tinker Tailor Soldier Spy,7.728737,0.0,2011.75,127.0,6.6,856.0,30000000.0,"['Drama', 'Thriller', 'Mystery']"
جدایی نادر از سیمین,7.939625,0.0,2011.25,123.0,7.8,474.0,800000.0,['Drama']
Warrior,13.121626,23057115.0,2011.75,140.0,7.7,1297.0,25000000.0,"['Action', 'Drama']"
50/50,11.869481,39187783.0,2011.75,100.0,7.0,1287.0,8000000.0,"['Comedy', 'Drama']"
The Artist,11.440948,133432856.0,2011.4166666666667,100.0,7.3,1075.0,15000000.0,"['Drama', 'Comedy', 'Romance']"
Blinky™,1.750012,0.0,2011.25,13.0,6.7,34.0,61733.0,"['Horror', 'Science Fiction']"
Take Shelter,5.59686,3099314.0,2011.9166666666667,120.0,7.1,479.0,5000000.0,"['Thriller', 'Drama']"
The Music Never Stopped,13.504065,253899.0,2011.25,105.0,7.3,42.0,4000000.0,['Drama']
Real Steel,19.265552,299268508.0,2011.75,127.0,6.6,2749.0,110000000.0,"['Action', 'Science Fiction', 'Drama']"
We Need to Talk About Kevin,5.325574,6038942.0,2011.75,112.0,7.4,687.0,7000000.0,"['Drama', 'Thriller']"
In Time,10.324613,173930596.0,2011.8333333333333,109.0,6.7,3512.0,40000000.0,"['Action', 'Thriller', 'Science Fiction']"
Carnage,8.844835,27603069.0,2011.75,80.0,7.0,760.0,25000000.0,"['Comedy', 'Drama']"
Margin Call,8.340757,19504039.0,2011.75,107.0,6.7,531.0,3500000.0,"['Thriller', 'Drama']"
This Must Be the Place,10.710831,11790979.0,2011.8333333333333,118.0,6.7,275.0,25000000.0,['Drama']
Shame,11.72049,17693675.0,2011.8333333333333,100.0,7.0,897.0,6500000.0,['Drama']
花木兰,2.977779,13380561.0,2009.9166666666667,115.0,6.9,43.0,12000000.0,"['Adventure', 'Drama', 'Action']"
Miss Representation,1.298666,0.0,2011.0833333333333,85.0,7.7,19.0,750000.0,['Documentary']
The Adventures of Tintin,19.201504,371940071.0,2011.8333333333333,107.0,6.7,2095.0,130000000.0,"['Adventure', 'Animation', 'Mystery']"
Tomboy,12.892982,0.0,2011.3333333333333,82.0,7.2,181.0,1000000.0,['Drama']
Hugo,14.046164,185770160.0,2011.9166666666667,126.0,7.0,2197.0,170000000.0,"['Adventure', 'Drama', 'Family']"
The Descendants,11.794753,177243185.0,2011.75,115.0,6.7,956.0,20000000.0,"['Comedy', 'Drama']"
War Horse,8.166363,177584879.0,2012.0,146.0,7.0,1016.0,66000000.0,"['Drama', 'War']"
My Week with Marilyn,12.203066,35057696.0,2011.8333333333333,99.0,6.6,418.0,6400000.0,['Drama']
Weekend,4.727171,484592.0,2011.75,96.0,7.5,164.0,8000.0,"['Drama', 'Romance']"
Singham,2.07741,25034000.0,2011.5833333333333,143.0,7.0,33.0,3062000.0,"['Drama', 'Action', 'Crime']"
Elle s'appelait Sarah,6.091224,17511906.0,2010.75,111.0,7.2,200.0,10000000.0,"['Drama', 'War']"
Extremely Loud & Incredibly Close,7.82605,55247881.0,2012.0,129.0,6.9,726.0,40000000.0,['Drama']
That Cold Day in the Park,0.562587,0.0,1969.5,113.0,6.6,8.0,500000.0,['Drama']
Bathing Beauty,0.789574,6892000.0,1944.5833333333333,101.0,7.0,4.0,2361000.0,"['Comedy', 'Music']"
The Hunger Games,20.031667,691210692.0,2012.25,142.0,6.9,9634.0,75000000.0,"['Science Fiction', 'Adventure', 'Fantasy']"
The Dark Knight Rises,20.58258,1084939099.0,2012.5833333333333,165.0,7.6,9263.0,250000000.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Sherlock Holmes: A Game of Shadows,18.695329,334615000.0,2011.9166666666667,129.0,7.0,3971.0,125000000.0,"['Adventure', 'Action', 'Crime', 'Mystery']"
Life in a Day,4.955542,225861.0,2011.0833333333333,95.0,7.3,84.0,45202.0,['Documentary']
Mission: Impossible - Ghost Protocol,14.25843,694713380.0,2012.0,133.0,6.8,4026.0,145000000.0,"['Action', 'Thriller', 'Adventure']"
The Girl with the Dragon Tattoo,8.907829,232617430.0,2012.0,158.0,7.2,2479.0,90000000.0,"['Thriller', 'Crime', 'Mystery', 'Drama']"
Dolphin Tale,6.695229,95404397.0,2011.75,113.0,6.6,166.0,37000000.0,"['Drama', 'Family']"
金陵十三釵,6.587711,95311434.0,2012.0,145.0,7.1,193.0,94000000.0,"['Drama', 'History', 'War']"
Intouchables,16.086919,426480871.0,2011.9166666666667,112.0,8.2,5410.0,13000000.0,"['Drama', 'Comedy']"
Big Miracle,6.159379,24719215.0,2012.1666666666667,107.0,6.6,153.0,40000000.0,"['Adventure', 'Drama', 'Romance']"
Chronicle,12.47441,145000000.0,2012.1666666666667,84.0,6.6,1965.0,15000000.0,"['Science Fiction', 'Drama', 'Thriller']"
The Vow,9.524298,196114570.0,2012.1666666666667,104.0,7.0,1328.0,30000000.0,"['Drama', 'Romance']"
Louis C.K.: Live at the Beacon Theater,4.297654,1000000.0,2012.0,62.0,8.1,80.0,250000.0,['Comedy']
Rölli ja Metsänhenki,0.540947,0.0,2002.0,92.0,7.0,6.0,2200000.0,['Family']
Oorlogswinter,3.92107,530048.0,2008.9166666666667,103.0,6.8,66.0,4000000.0,"['Drama', 'History', 'War']"
Mientras duermes,7.0713,0.0,2011.8333333333333,107.0,7.0,206.0,5000000.0,['Thriller']
Courageous,7.666558,34522221.0,2011.75,129.0,6.8,77.0,1000000.0,['Drama']
La Rafle,6.951496,0.0,2010.25,115.0,7.5,325.0,20000000.0,"['Drama', 'History', 'War']"
21 Jump Street,11.250764,201585328.0,2012.25,109.0,6.7,4151.0,42000000.0,"['Action', 'Comedy', 'Crime']"
김복남 살인사건의 전말,6.375628,0.0,2010.6666666666667,115.0,7.3,89.0,700000.0,"['Thriller', 'Crime', 'Drama', 'Horror']"
Serbuan maut,10.528833,4105187.0,2011.75,101.0,7.3,1076.0,1100000.0,"['Action', 'Thriller', 'Crime']"
The Cabin in the Woods,14.811958,66486080.0,2012.3333333333333,95.0,6.6,2314.0,30000000.0,"['Horror', 'Thriller']"
Popatopolis,0.81335,0.0,2009.5,75.0,6.9,7.0,250000.0,['Documentary']
Notre jour viendra,5.208243,0.0,2010.75,90.0,6.8,41.0,4500000.0,"['Drama', 'Comedy']"
The Best Exotic Marigold Hotel,9.23046,136836156.0,2011.9166666666667,124.0,6.9,468.0,10000000.0,"['Drama', 'Comedy']"
Kongen av Bastøy,4.167899,0.0,2011.0,120.0,7.2,67.0,10000000.0,"['Drama', 'Action']"
